date,bike_count
2015-07-05,2395.0
2015-07-06,7733.0
2015-07-07,7789.0
2015-07-08,8043.0
2015-07-09,7855.0
2015-07-10,8005.0
2015-07-11,5788.0
2015-07-12,2914.0
2015-07-13,7687.0
2015-07-14,8697.0
2015-07-15,8423.0
2015-07-16,8066.0
2015-07-17,7697.0
2015-07-18,5809.0
2015-07-19,3888.0
2015-07-20,8048.0
2015-07-21,7798.0
2015-07-22,7814.0
2015-07-23,8395.0
2015-07-24,8131.0
2015-07-25,4998.0
2015-07-26,3363.0
2015-07-27,6417.0
2015-07-28,7274.0
2015-07-29,6267.0
2015-07-30,7591.0
2015-07-31,7250.0
2015-08-01,5396.0
2015-08-02,2845.0
2015-08-03,6575.0
2015-08-04,5835.0
2015-08-05,6866.0
2015-08-06,6654.0
2015-08-07,5719.0
2015-08-08,4778.0
2015-08-09,2281.0
2015-08-10,6054.0
2015-08-11,6774.0
2015-08-12,6353.0
2015-08-13,6315.0
2015-08-14,5390.0
2015-08-15,4450.0
2015-08-16,1517.0
2015-08-17,5504.0
2015-08-18,6238.0
2015-08-19,6036.0
2015-08-20,6213.0
2015-08-21,6303.0
2015-08-22,4481.0
2015-08-23,1859.0
2015-08-24,4158.0
2015-08-25,5865.0
2015-08-26,6449.0
2015-08-27,6257.0
2015-08-28,4770.0
2015-08-29,4486.0
2015-08-30,2196.0
2015-08-31,6044.0
2015-09-01,4867.0
2015-09-02,5892.0
2015-09-03,6158.0
2015-09-04,5943.0
2015-09-05,4084.0
2015-09-06,1796.0
2015-09-07,5584.0
2015-09-08,6137.0
2015-09-09,6487.0
2015-09-10,6516.0
2015-09-11,6585.0
2015-09-12,4715.0
2015-09-13,2263.0
2015-09-14,5754.0
2015-09-15,6440.0
2015-09-16,4461.0
2015-09-17,4196.0
2015-09-18,5876.0
2015-09-19,4244.0
2015-09-20,2280.0
2015-09-21,6473.0
2015-09-22,5669.0
2015-09-23,5452.0
2015-09-24,6879.0
2015-09-25,6609.0
2015-09-26,4543.0
2015-09-27,2421.0
2015-09-28,6621.0
2015-09-29,6617.0
2015-09-30,6823.0
2015-10-01,7051.0
2015-10-02,6930.0
2015-10-03,2547.0
2015-10-04,1948.0
2015-10-05,6352.0
2015-10-06,6258.0
2015-10-07,6420.0
2015-10-08,6721.0
2015-10-09,6009.0
2015-10-10,3760.0
2015-10-11,2920.0
2015-10-12,5994.0
2015-10-13,6130.0
2015-10-14,5361.0
2015-10-15,5830.0
2015-10-16,5585.0
2015-10-17,4048.0
2015-10-18,1928.0
2015-10-19,6477.0
2015-10-20,6535.0
2015-10-21,6539.0
2015-10-22,6588.0
2015-10-23,6243.0
2015-10-24,4849.0
2015-10-25,2133.0
2015-10-26,6875.0
2015-10-27,6516.0
2015-10-28,6642.0
2015-10-29,6747.0
2015-10-30,6705.0
2015-10-31,4703.0
2015-11-01,1807.0
2015-11-02,5531.0
2015-11-03,5377.0
2015-11-04,6165.0
2015-11-05,6363.0
2015-11-06,6316.0
2015-11-07,4575.0
2015-11-08,2518.0
2015-11-09,6182.0
2015-11-10,6881.0
2015-11-11,6338.0
2015-11-12,6817.0
2015-11-13,6247.0
2015-11-14,4457.0
2015-11-15,1992.0
2015-11-16,6502.0
2015-11-17,5381.0
2015-11-18,5853.0
2015-11-19,5610.0
2015-11-20,2377.0
2015-11-21,2830.0
2015-11-22,1681.0
2015-11-23,4703.0
2015-11-24,4974.0
2015-11-25,4616.0
2015-11-26,5000.0
2015-11-27,4393.0
2015-11-28,2810.0
2015-11-29,1050.0
2015-11-30,4427.0
2015-12-01,3634.0
2015-12-02,5287.0
2015-12-03,5595.0
2015-12-04,4497.0
2015-12-05,3332.0
2015-12-06,1781.0
2015-12-07,5094.0
2015-12-08,4952.0
2015-12-09,4961.0
2015-12-10,4883.0
2015-12-11,4679.0
2015-12-12,3236.0
2015-12-13,1824.0
2015-12-14,5203.0
2015-12-15,5433.0
2015-12-16,3730.0
2015-12-17,5487.0
2015-12-18,5197.0
2015-12-19,3851.0
2015-12-20,1920.0
2015-12-21,4507.0
2015-12-22,5387.0
2015-12-23,3885.0
2015-12-24,1992.0
2015-12-25,651.0
2015-12-26,924.0
2015-12-27,1066.0
2015-12-28,2893.0
2015-12-29,3017.0
2015-12-30,3491.0
2015-12-31,1599.0
2016-01-01,848.0
2016-01-02,1518.0
2016-01-03,1107.0
2016-01-04,3101.0
2016-01-05,2834.0
2016-01-06,1109.0
2016-01-07,3711.0
2016-01-08,4616.0
2016-01-09,3438.0
2016-01-10,1349.0
2016-01-11,3180.0
2016-01-12,3870.0
2016-01-13,4388.0
2016-01-14,5140.0
2016-01-15,3035.0
2016-01-16,2811.0
2016-01-17,1303.0
2016-01-18,4298.0
2016-01-19,4466.0
2016-01-20,4322.0
2016-01-21,4486.0
2016-01-22,4147.0
2016-01-23,2975.0
2016-01-24,1538.0
2016-01-25,4985.0
2016-01-26,5333.0
2016-01-27,5210.0
2016-01-28,4614.0
2016-01-29,5003.0
2016-01-30,2575.0
2016-01-31,1228.0
2016-02-01,4475.0
2016-02-02,4839.0
2016-02-03,4249.0
2016-02-04,3679.0
2016-02-05,4699.0
2016-02-06,3619.0
2016-02-07,1404.0
2016-02-08,2791.0
2016-02-09,2574.0
2016-02-10,3380.0
2016-02-11,4425.0
2016-02-12,4668.0
2016-02-13,2767.0
2016-02-14,1414.0
2016-02-15,4060.0
2016-02-16,4479.0
2016-02-17,4246.0
2016-02-18,4819.0
2016-02-19,4155.0
2016-02-20,2128.0
2016-02-21,1269.0
2016-02-22,4633.0
2016-02-23,2771.0
2016-02-24,4516.0
2016-02-25,4721.0
2016-02-26,4690.0
2016-02-27,3411.0
2016-02-28,1412.0
2016-02-29,4346.0
2016-03-01,4566.0
2016-03-02,3921.0
2016-03-03,4008.0
2016-03-04,4278.0
2016-03-05,3024.0
2016-03-06,1158.0
2016-03-07,4595.0
2016-03-08,4672.0
2016-03-09,5111.0
2016-03-10,5147.0
2016-03-11,4951.0
2016-03-12,3639.0
2016-03-13,1779.0
2016-03-14,5003.0
2016-03-15,4199.0
2016-03-16,4962.0
2016-03-17,5573.0
2016-03-18,5421.0
2016-03-19,3564.0
2016-03-20,1725.0
2016-03-21,5240.0
2016-03-22,5504.0
2016-03-23,5607.0
2016-03-24,5359.0
2016-03-25,739.0
2016-03-26,3327.0
2016-03-27,793.0
2016-03-28,951.0
2016-03-29,4373.0
2016-03-30,3698.0
2016-03-31,5121.0
2016-04-01,4522.0
2016-04-02,4438.0
2016-04-03,2242.0
2016-04-04,5108.0
2016-04-05,5169.0
2016-04-06,6065.0
2016-04-07,5395.0
2016-04-08,6103.0
2016-04-09,4317.0
2016-04-10,2420.0
2016-04-11,6411.0
2016-04-12,5692.0
2016-04-13,5346.0
2016-04-14,6597.0
2016-04-15,4871.0
2016-04-16,2823.0
2016-04-17,1164.0
2016-04-18,6141.0
2016-04-19,7101.0
2016-04-20,7060.0
2016-04-21,7347.0
2016-04-22,5990.0
2016-04-23,2424.0
2016-04-24,2505.0
2016-04-25,4852.0
2016-04-26,4378.0
2016-04-27,5541.0
2016-04-28,5714.0
2016-04-29,6494.0
2016-04-30,4469.0
2016-05-01,1961.0
2016-05-02,7097.0
2016-05-03,5336.0
2016-05-04,7405.0
2016-05-05,2981.0
2016-05-06,6772.0
2016-05-07,5363.0
2016-05-08,2839.0
2016-05-09,7255.0
2016-05-10,5902.0
2016-05-11,7107.0
2016-05-12,6106.0
2016-05-13,5184.0
2016-05-14,4251.0
2016-05-15,1773.0
2016-05-16,1273.0
2016-05-17,5708.0
2016-05-18,6091.0
2016-05-19,5683.0
2016-05-20,6083.0
2016-05-21,4639.0
2016-05-22,2377.0
2016-05-23,4151.0
2016-05-24,4514.0
2016-05-25,6854.0
2016-05-26,3460.0
2016-05-27,6280.0
2016-05-28,4362.0
2016-05-29,2072.0
2016-05-30,4482.0
2016-05-31,7254.0
2016-06-01,7471.0
2016-06-02,6697.0
2016-06-03,6665.0
2016-06-04,4784.0
2016-06-05,2599.0
2016-06-06,7556.0
2016-06-07,7127.0
2016-06-08,5603.0
2016-06-09,7873.0
2016-06-10,7721.0
2016-06-11,4493.0
2016-06-12,1994.0
2016-06-13,5545.0
2016-06-14,5647.0
2016-06-15,6334.0
2016-06-16,6575.0
2016-06-17,4885.0
2016-06-18,4287.0
2016-06-19,2743.0
2016-06-20,7357.0
2016-06-21,7250.0
2016-06-22,7704.0
2016-06-23,7580.0
2016-06-24,6734.0
2016-06-25,3914.0
2016-06-26,2835.0
2016-06-27,7284.0
2016-06-28,6447.0
2016-06-29,7763.0
2016-06-30,7697.0
2016-07-01,6852.0
2016-07-02,3859.0
2016-07-03,2616.0
2016-07-04,7330.0
2016-07-05,7852.0
2016-07-06,8109.0
2016-07-07,8664.0
2016-07-08,7465.0
2016-07-09,6177.0
2016-07-10,2589.0
2016-07-11,6867.0
2016-07-12,6750.0
2016-07-13,5849.0
2016-07-14,6856.0
2016-07-15,7005.0
2016-07-16,5845.0
2016-07-17,3014.0
2016-07-18,8357.0
2016-07-19,8076.0
2016-07-20,7692.0
2016-07-21,7608.0
2016-07-22,6927.0
2016-07-23,5494.0
2016-07-24,3517.0
2016-07-25,7354.0
2016-07-26,8000.0
2016-07-27,8013.0
2016-07-28,7783.0
2016-07-29,7191.0
2016-07-30,5559.0
2016-07-31,2789.0
2016-08-01,7095.0
2016-08-02,5231.0
2016-08-03,6927.0
2016-08-04,6818.0
2016-08-05,6672.0
2016-08-06,5604.0
2016-08-07,2945.0
2016-08-08,6612.0
2016-08-09,5268.0
2016-08-10,6565.0
2016-08-11,6897.0
2016-08-12,6144.0
2016-08-13,5195.0
2016-08-14,3474.0
2016-08-15,7049.0
2016-08-16,5744.0
2016-08-17,6932.0
2016-08-18,7095.0
2016-08-19,6630.0
2016-08-20,4465.0
2016-08-21,2512.0
2016-08-22,6638.0
2016-08-23,5421.0
2016-08-24,6691.0
2016-08-25,7629.0
2016-08-26,6613.0
2016-08-27,5038.0
2016-08-28,3696.0
2016-08-29,6543.0
2016-08-30,5117.0
2016-08-31,7127.0
2016-09-01,7883.0
2016-09-02,7013.0
2016-09-03,5346.0
2016-09-04,2771.0
2016-09-05,6985.0
2016-09-06,5655.0
2016-09-07,7257.0
2016-09-08,7524.0
2016-09-09,7143.0
2016-09-10,5685.0
2016-09-11,3817.0
2016-09-12,7276.0
2016-09-13,5749.0
2016-09-14,7305.0
2016-09-15,6618.0
2016-09-16,6625.0
2016-09-17,5220.0
2016-09-18,1265.0
2016-09-19,6520.0
2016-09-20,6436.0
2016-09-21,6961.0
2016-09-22,7105.0
2016-09-23,6696.0
2016-09-24,5152.0
2016-09-25,2970.0
2016-09-26,1564.0
2016-09-27,1056.0
2016-09-28,1223.0
2016-09-29,1460.0
2016-09-30,1275.0
2016-10-01,860.0
2016-10-02,445.0
2016-10-03,282.0
2016-10-04,1152.0
2016-10-05,1233.0
2016-10-06,1297.0
2016-10-07,4438.0
2016-10-08,3512.0
2016-10-09,2460.0
2016-10-10,5714.0
2016-10-11,5915.0
2016-10-12,6145.0
2016-10-13,6134.0
2016-10-14,5888.0
2016-10-15,4386.0
2016-10-16,2232.0
2016-10-17,6107.0
2016-10-18,6449.0
2016-10-19,6033.0
2016-10-20,5368.0
2016-10-21,5727.0
2016-10-22,3880.0
2016-10-23,2010.0
2016-10-24,5521.0
2016-10-25,6338.0
2016-10-26,6395.0
2016-10-27,6784.0
2016-10-28,6475.0
2016-10-29,4301.0
2016-10-30,2175.0
2016-10-31,5894.0
2016-11-01,2199.0
2016-11-02,5700.0
2016-11-03,6194.0
2016-11-04,5832.0
2016-11-05,1990.0
2016-11-06,1564.0
2016-11-07,5703.0
2016-11-08,5617.0
2016-11-09,4929.0
2016-11-10,4793.0
2016-11-11,4011.0
2016-11-12,4041.0
2016-11-13,2034.0
2016-11-14,5152.0
2016-11-15,4867.0
2016-11-16,4359.0
2016-11-17,4903.0
2016-11-18,3758.0
2016-11-19,2828.0
2016-11-20,1808.0
2016-11-21,4940.0
2016-11-22,5074.0
2016-11-23,5028.0
2016-11-24,5378.0
2016-11-25,4805.0
2016-11-26,3036.0
2016-11-27,1867.0
2016-11-28,4372.0
2016-11-29,4528.0
2016-11-30,4424.0
2016-12-01,4665.0
2016-12-02,4123.0
2016-12-03,2997.0
2016-12-04,1345.0
2016-12-05,3905.0
2016-12-06,4107.0
2016-12-07,3965.0
2016-12-08,4230.0
2016-12-09,4064.0
2016-12-10,2845.0
2016-12-11,1326.0
2016-12-12,4287.0
2016-12-13,4323.0
2016-12-14,4454.0
2016-12-15,4529.0
2016-12-16,4165.0
2016-12-17,2678.0
2016-12-18,1238.0
2016-12-19,4316.0
2016-12-20,4870.0
2016-12-21,4665.0
2016-12-22,3929.0
2016-12-23,3400.0
2016-12-24,1014.0
2016-12-25,404.0
2016-12-26,473.0
2016-12-27,2195.0
2016-12-28,2508.0
2016-12-29,2483.0
2016-12-30,2205.0
2016-12-31,1222.0
2017-01-01,575.0
2017-01-02,1981.0
2017-01-03,2702.0
2017-01-04,2057.0
2017-01-05,2802.0
2017-01-06,837.0
2017-01-07,1865.0
2017-01-08,707.0
2017-01-09,3519.0
2017-01-10,2843.0
2017-01-11,3747.0
2017-01-12,4122.0
2017-01-13,3851.0
2017-01-14,2696.0
2017-01-15,1260.0
2017-01-16,3845.0
2017-01-17,3988.0
2017-01-18,4036.0
2017-01-19,4096.0
2017-01-20,3870.0
2017-01-21,2421.0
2017-01-22,1072.0
2017-01-23,3559.0
2017-01-24,3507.0
2017-01-25,3669.0
2017-01-26,3790.0
2017-01-27,3786.0
2017-01-28,2814.0
2017-01-29,1396.0
2017-01-30,4087.0
2017-01-31,4054.0
2017-02-01,4238.0
2017-02-02,4617.0
2017-02-03,4417.0
2017-02-04,2711.0
2017-02-05,1459.0
2017-02-06,4545.0
2017-02-07,4387.0
2017-02-08,4569.0
2017-02-09,4424.0
2017-02-10,4284.0
2017-02-11,3080.0
2017-02-12,1415.0
2017-02-13,4231.0
2017-02-14,4648.0
2017-02-15,4573.0
2017-02-16,4748.0
2017-02-17,4214.0
2017-02-18,3312.0
2017-02-19,1597.0
2017-02-20,3992.0
2017-02-21,4106.0
2017-02-22,4347.0
2017-02-23,4727.0
2017-02-24,4368.0
2017-02-25,3459.0
2017-02-26,1583.0
2017-02-27,4461.0
2017-02-28,2975.0
2017-03-01,3592.0
2017-03-02,4470.0
2017-03-03,4769.0
2017-03-04,3678.0
2017-03-05,1364.0
2017-03-06,4239.0
2017-03-07,3891.0
2017-03-08,4324.0
2017-03-09,3671.0
2017-03-10,5290.0
2017-03-11,3921.0
2017-03-12,1994.0
2017-03-13,5444.0
2017-03-14,5646.0
2017-03-15,5840.0
2017-03-16,6308.0
2017-03-17,5700.0
2017-03-18,2039.0
2017-03-19,1498.0
2017-03-20,5601.0
2017-03-21,4181.0
2017-03-22,5029.0
2017-03-23,5876.0
2017-03-24,5208.0
2017-03-25,4215.0
2017-03-26,2339.0
2017-03-27,6037.0
2017-03-28,6283.0
2017-03-29,6285.0
2017-03-30,6694.0
2017-03-31,6526.0
2017-04-01,4605.0
2017-04-02,2102.0
2017-04-03,6413.0
2017-04-04,6366.0
2017-04-05,6628.0
2017-04-06,6159.0
2017-04-07,6150.0
2017-04-08,4988.0
2017-04-09,2665.0
2017-04-10,5888.0
2017-04-11,5998.0
2017-04-12,6254.0
2017-04-13,5710.0
2017-04-14,1682.0
2017-04-15,3027.0
2017-04-16,913.0
2017-04-17,867.0
2017-04-18,4495.0
2017-04-19,4120.0
2017-04-20,5345.0
2017-04-21,5646.0
2017-04-22,3286.0
2017-04-23,2266.0
2017-04-24,6590.0
2017-04-25,5604.0
2017-04-26,5430.0
2017-04-27,5536.0
2017-04-28,6376.0
2017-04-29,4860.0
2017-04-30,2813.0
2017-05-01,1305.0
2017-05-02,6032.0
2017-05-03,6084.0
2017-05-04,6021.0
2017-05-05,5872.0
2017-05-06,4108.0
2017-05-07,1798.0
2017-05-08,3719.0
2017-05-09,6271.0
2017-05-10,6951.0
2017-05-11,6349.0
2017-05-12,6214.0
2017-05-13,4978.0
2017-05-14,2180.0
2017-05-15,7100.0
2017-05-16,7580.0
2017-05-17,7417.0
2017-05-18,7003.0
2017-05-19,3551.0
2017-05-20,4922.0
2017-05-21,3071.0
2017-05-22,7284.0
2017-05-23,7571.0
2017-05-24,8610.0
2017-05-25,3612.0
2017-05-26,7114.0
2017-05-27,5280.0
2017-05-28,2780.0
2017-05-29,7155.0
2017-05-30,6903.0
2017-05-31,8197.0
2017-06-01,8072.0
2017-06-02,6998.0
2017-06-03,5314.0
2017-06-04,1947.0
2017-06-05,2480.0
2017-06-06,5465.0
2017-06-07,5416.0
2017-06-08,6827.0
2017-06-09,5808.0
2017-06-10,5133.0
2017-06-11,2416.0
2017-06-12,6519.0
2017-06-13,7155.0
2017-06-14,7412.0
2017-06-15,2561.0
2017-06-16,6501.0
2017-06-17,4952.0
2017-06-18,2875.0
2017-06-19,7779.0
2017-06-20,7541.0
2017-06-21,7397.0
2017-06-22,7120.0
2017-06-23,7234.0
2017-06-24,5435.0
2017-06-25,2787.0
2017-06-26,7426.0
2017-06-27,7550.0
2017-06-28,6590.0
2017-06-29,6747.0
2017-06-30,7378.0
2017-07-01,4560.0
2017-07-02,2165.0
2017-07-03,7403.0
2017-07-04,7868.0
2017-07-05,7817.0
2017-07-06,7891.0
2017-07-07,6918.0
2017-07-08,5058.0
2017-07-09,2558.0
2017-07-10,6047.0
2017-07-11,6912.0
2017-07-12,6384.0
2017-07-13,8258.0
2017-07-14,7118.0
2017-07-15,5486.0
2017-07-16,2804.0
2017-07-17,7734.0
2017-07-18,7725.0
2017-07-19,7450.0
2017-07-20,6922.0
2017-07-21,7723.0
2017-07-22,5892.0
2017-07-23,3387.0
2017-07-24,5148.0
2017-07-25,4248.0
2017-07-26,5870.0
2017-07-27,6158.0
2017-07-28,7268.0
2017-07-29,5246.0
2017-07-30,2374.0
2017-07-31,6101.0
2017-08-01,6282.0
2017-08-02,6596.0
2017-08-03,6542.0
2017-08-04,6596.0
2017-08-05,5028.0
2017-08-06,2671.0
2017-08-07,6435.0
2017-08-08,5951.0
2017-08-09,6257.0
2017-08-10,2711.0
2017-08-11,4269.0
2017-08-12,3672.0
2017-08-13,1960.0
2017-08-14,6256.0
2017-08-15,6194.0
2017-08-16,6027.0
2017-08-17,6318.0
2017-08-18,5169.0
2017-08-19,4570.0
2017-08-20,2294.0
2017-08-21,6006.0
2017-08-22,6195.0
2017-08-23,6116.0
2017-08-24,6126.0
2017-08-25,5806.0
2017-08-26,4087.0
2017-08-27,2044.0
2017-08-28,5811.0
2017-08-29,5996.0
2017-08-30,5799.0
2017-08-31,4526.0
2017-09-01,5985.0
2017-09-02,3136.0
2017-09-03,2264.0
2017-09-04,5917.0
2017-09-05,6506.0
2017-09-06,5651.0
2017-09-07,5947.0
2017-09-08,5607.0
2017-09-09,3523.0
2017-09-10,2572.0
2017-09-11,5313.0
2017-09-12,5448.0
2017-09-13,3941.0
2017-09-14,3420.0
2017-09-15,5646.0
2017-09-16,4949.0
2017-09-17,2178.0
2017-09-18,5887.0
2017-09-19,5551.0
2017-09-20,6446.0
2017-09-21,6481.0
2017-09-22,6530.0
2017-09-23,4912.0
2017-09-24,2694.0
2017-09-25,6422.0
2017-09-26,6348.0
2017-09-27,6469.0
2017-09-28,6467.0
2017-09-29,6963.0
2017-09-30,4111.0
2017-10-01,2187.0
2017-10-02,5142.0
2017-10-03,2332.0
2017-10-04,6495.0
2017-10-05,5065.0
2017-10-06,4631.0
2017-10-07,3860.0
2017-10-08,2088.0
2017-10-09,5854.0
2017-10-10,5777.0
2017-10-11,6531.0
2017-10-12,6588.0
2017-10-13,6672.0
2017-10-14,5119.0
2017-10-15,2534.0
2017-10-16,6934.0
2017-10-17,7141.0
2017-10-18,6853.0
2017-10-19,7282.0
2017-10-20,6495.0
2017-10-21,3859.0
2017-10-22,1585.0
2017-10-23,6099.0
2017-10-24,6574.0
2017-10-25,6804.0
2017-10-26,6792.0
2017-10-27,5940.0
2017-10-28,3919.0
2017-10-29,1586.0
2017-10-30,5645.0
2017-10-31,2051.0
2017-11-01,2300.0
2017-11-02,6262.0
2017-11-03,6242.0
2017-11-04,4669.0
2017-11-05,1494.0
2017-11-06,6157.0
2017-11-07,5817.0
2017-11-08,4686.0
2017-11-09,5339.0
2017-11-10,4563.0
2017-11-11,2157.0
2017-11-12,842.0
2017-11-13,5037.0
2017-11-14,5506.0
2017-11-15,5285.0
2017-11-16,5013.0
2017-11-17,4356.0
2017-11-18,3248.0
2017-11-19,1578.0
2017-11-20,4493.0
2017-11-21,4212.0
2017-11-22,5118.0
2017-11-23,5105.0
2017-11-24,4139.0
2017-11-25,1889.0
2017-11-26,1379.0
2017-11-27,4024.0
2017-11-28,3518.0
2017-11-29,4164.0
2017-11-30,3964.0
2017-12-01,3619.0
2017-12-02,2396.0
2017-12-03,1011.0
2017-12-04,3442.0
2017-12-05,4027.0
2017-12-06,4072.0
2017-12-07,4437.0
2017-12-08,3497.0
2017-12-09,2434.0
2017-12-10,739.0
2017-12-11,2498.0
2017-12-12,3967.0
2017-12-13,3425.0
2017-12-14,3860.0
2017-12-15,3470.0
2017-12-16,2605.0
2017-12-17,1285.0
2017-12-18,3393.0
2017-12-19,4305.0
2017-12-20,4139.0
2017-12-21,3829.0
2017-12-22,2967.0
2017-12-23,2284.0
2017-12-24,527.0
2017-12-25,401.0
2017-12-26,485.0
2017-12-27,1788.0
2017-12-28,1996.0
2017-12-29,2307.0
2017-12-30,1619.0
2017-12-31,821.0
2018-01-01,693.0
2018-01-02,2710.0
2018-01-03,2060.0
2018-01-04,2034.0
2018-01-05,2899.0
2018-01-06,1390.0
2018-01-07,1300.0
2018-01-08,4645.0
2018-01-09,4854.0
2018-01-10,4854.0
2018-01-11,5196.0
2018-01-12,5020.0
2018-01-13,3381.0
2018-01-14,1550.0
2018-01-15,4427.0
2018-01-16,3445.0
2018-01-17,4040.0
2018-01-18,3028.0
2018-01-19,3950.0
2018-01-20,1767.0
2018-01-21,1357.0
2018-01-22,3297.0
2018-01-23,4790.0
2018-01-24,5103.0
2018-01-25,5130.0
2018-01-26,3477.0
2018-01-27,3388.0
2018-01-28,1503.0
2018-01-29,4745.0
2018-01-30,4860.0
2018-01-31,4224.0
2018-02-01,4528.0
2018-02-02,4515.0
2018-02-03,3159.0
2018-02-04,1091.0
2018-02-05,4315.0
2018-02-06,4547.0
2018-02-07,4470.0
2018-02-08,4628.0
2018-02-09,4415.0
2018-02-10,2924.0
2018-02-11,1118.0
2018-02-12,3783.0
2018-02-13,3439.0
2018-02-14,4504.0
2018-02-15,3112.0
2018-02-16,4049.0
2018-02-17,1792.0
2018-02-18,1353.0
2018-02-19,3989.0
2018-02-20,4054.0
2018-02-21,4083.0
2018-02-22,4062.0
2018-02-23,3891.0
2018-02-24,2607.0
2018-02-25,1179.0
2018-02-26,3261.0
2018-02-27,3268.0
2018-02-28,3126.0
2018-03-01,3457.0
2018-03-02,3301.0
2018-03-03,2456.0
2018-03-04,1421.0
2018-03-05,4600.0
2018-03-06,4580.0
2018-03-07,4198.0
2018-03-08,4758.0
2018-03-09,4429.0
2018-03-10,2745.0
2018-03-11,1483.0
2018-03-12,4176.0
2018-03-13,3825.0
2018-03-14,4855.0
2018-03-15,4579.0
2018-03-16,4579.0
2018-03-17,2886.0
2018-03-18,962.0
2018-03-19,3762.0
2018-03-20,4035.0
2018-03-21,4511.0
2018-03-22,3851.0
2018-03-23,4456.0
2018-03-24,3801.0
2018-03-25,1880.0
2018-03-26,4430.0
2018-03-27,4657.0
2018-03-28,3844.0
2018-03-29,4857.0
2018-03-30,1403.0
2018-03-31,3241.0
2018-04-01,705.0
2018-04-02,1380.0
2018-04-03,5167.0
2018-04-04,4360.0
2018-04-05,4305.0
2018-04-06,5610.0
2018-04-07,4979.0
2018-04-08,2615.0
2018-04-09,5962.0
2018-04-10,5573.0
2018-04-11,6481.0
2018-04-12,6434.0
2018-04-13,4671.0
2018-04-14,5080.0
2018-04-15,2669.0
2018-04-16,6619.0
2018-04-17,7242.0
2018-04-18,7076.0
2018-04-19,8199.0
2018-04-20,8070.0
2018-04-21,6343.0
2018-04-22,4605.0
2018-04-23,6622.0
2018-04-24,7567.0
2018-04-25,7700.0
2018-04-26,6987.0
2018-04-27,7787.0
2018-04-28,4779.0
2018-04-29,2968.0
2018-04-30,6103.0
2018-05-01,2604.0
2018-05-02,6453.0
2018-05-03,6894.0
2018-05-04,8364.0
2018-05-05,7987.0
2018-05-06,3176.0
2018-05-07,7845.0
2018-05-08,13109.0
2018-05-09,12701.0
2018-05-10,2790.0
2018-05-11,7836.0
2018-05-12,6306.0
2018-05-13,1688.0
2018-05-14,5142.0
2018-05-15,6577.0
2018-05-16,4983.0
2018-05-17,6011.0
2018-05-18,7447.0
2018-05-19,4695.0
2018-05-20,1284.0
2018-05-21,2719.0
2018-05-22,5146.0
2018-05-23,5256.0
2018-05-24,5695.0
2018-05-25,6531.0
2018-05-26,4973.0
2018-05-27,3320.0
2018-05-28,10200.0
2018-05-29,7613.0
2018-05-30,9097.0
2018-05-31,6041.0
2018-06-01,7686.0
2018-06-02,6880.0
2018-06-03,4450.0
2018-06-04,9256.0
2018-06-05,13292.0
2018-06-06,13538.0
2018-06-07,13316.0
2018-06-08,16149.0
2018-06-09,14357.0
2018-06-10,9801.0
2018-06-11,7806.0
2018-06-12,7927.0
2018-06-13,15952.0
2018-06-14,7225.0
2018-06-15,7108.0
2018-06-16,6058.0
2018-06-17,4705.0
2018-06-18,7261.0
2018-06-19,7038.0
2018-06-20,7239.0
2018-06-21,7731.0
2018-06-22,6876.0
2018-06-23,5211.0
2018-06-24,2408.0
2018-06-25,6988.0
2018-06-26,7169.0
2018-06-27,7406.0
2018-06-28,7291.0
2018-06-29,7123.0
2018-06-30,5323.0
2018-07-01,2619.0
2018-07-02,6874.0
2018-07-03,7363.0
2018-07-04,7053.0
2018-07-05,5934.0
2018-07-06,6631.0
2018-07-07,5475.0
2018-07-08,2661.0
2018-07-09,7281.0
2018-07-10,6874.0
2018-07-11,7309.0
2018-07-12,7677.0
2018-07-13,7856.0
2018-07-14,6113.0
2018-07-15,3073.0
2018-07-16,7443.0
2018-07-17,8539.0
2018-07-18,9308.0
2018-07-19,9517.0
2018-07-20,7687.0
2018-07-21,4449.0
2018-07-22,2837.0
2018-07-23,7577.0
2018-07-24,7493.0
2018-07-25,7539.0
2018-07-26,9734.0
2018-07-27,9955.0
2018-07-28,5282.0
2018-07-29,2899.0
2018-07-30,6917.0
2018-07-31,6711.0
2018-08-01,7467.0
2018-08-02,13450.0
2018-08-03,12502.0
2018-08-04,5492.0
2018-08-05,3343.0
2018-08-06,9327.0
2018-08-07,6843.0
2018-08-08,8298.0
2018-08-09,7237.0
2018-08-10,6921.0
2018-08-11,5059.0
2018-08-12,2978.0
2018-08-13,4925.0
2018-08-14,6519.0
2018-08-15,6472.0
2018-08-16,6675.0
2018-08-17,5918.0
2018-08-18,4920.0
2018-08-19,2505.0
2018-08-20,6252.0
2018-08-21,6161.0
2018-08-22,6188.0
2018-08-23,5930.0
2018-08-24,5206.0
2018-08-25,3215.0
2018-08-26,2304.0
2018-08-27,5851.0
2018-08-28,6434.0
2018-08-29,6003.0
2018-08-30,5890.0
2018-08-31,5591.0
2018-09-01,4971.0
2018-09-02,1912.0
2018-09-03,5813.0
2018-09-04,6373.0
2018-09-05,6667.0
2018-09-06,6261.0
2018-09-07,6267.0
2018-09-08,6180.0
2018-09-09,3017.0
2018-09-10,6726.0
2018-09-11,6994.0
2018-09-12,7143.0
2018-09-13,5814.0
2018-09-14,6681.0
