"date","temperature","humidity","windspeed","wind_direction","visibility","precipitation","sun","windspeed_max","precip_indic","precip_type"
2014-04-04,15.8277777777778,62.3333333333333,2.94444444444444,134.444444444444,23277.7777777778,0,119,6,0,0
2014-04-05,12.8277777777778,90.2222222222222,3.62777777777778,224.444444444444,5738.88888888889,0.9,0,7,0.5,6
2014-04-06,15.3611111111111,70.2222222222222,2.93888888888889,225.555555555556,15611.1111111111,0,658,9,0,0
2014-04-07,15.1944444444444,70.9444444444444,1.12777777777778,227.222222222222,31277.7777777778,0,496,4,0,0
2014-04-08,13.5666666666667,59.7777777777778,6.61111111111111,253.888888888889,44222.2222222222,0.2,199,16,0,0
2014-04-09,10.6555555555556,62.7777777777778,3.63888888888889,232.222222222222,39000,0,657,10,0,0
2014-04-10,12.1222222222222,64.7222222222222,2.21666666666667,164.444444444444,36666.6666666667,0,490,5,0,0
2014-04-11,14.9166666666667,59.6666666666667,3.28888888888889,96.1111111111111,32666.6666666667,0,735,10,0,0
2014-04-12,14.5777777777778,64.8333333333333,2.06111111111111,176.666666666667,17611.1111111111,0,475,6,0,0
2014-04-13,13.8111111111111,57.5555555555556,3.57777777777778,238.888888888889,24833.3333333333,0,682,11,0,0
2014-04-14,12.2666666666667,55.4444444444444,6.03888888888889,268.888888888889,30611.1111111111,0,250,14,0,0
2014-04-15,7.6,54.1111111111111,2.72222222222222,302.222222222222,45833.3333333333,0,160,9,0,0
2014-04-16,8.19444444444444,60.4444444444444,3.56666666666667,61.6666666666667,40166.6666666667,0,599,11,0,0
2014-04-17,11.2055555555556,49.2222222222222,3.03333333333333,111.111111111111,41388.8888888889,0,762,10,0,0
2014-04-18,9.68888888888889,63.8333333333333,2.73888888888889,227.777777777778,27388.8888888889,0.7,117,12,1,6
2014-04-19,10.4833333333333,72.6111111111111,4.52777777777778,52.2222222222222,18166.6666666667,0,183,12,0,0
2014-04-20,14.3222222222222,66.7222222222222,2.33888888888889,98.8888888888889,19850,0,316,7,0,0
2014-04-21,12.1055555555556,76.3888888888889,3.6,164.444444444444,23277.7777777778,0,391,9,0,0
2014-04-22,14.7333333333333,68.6111111111111,2.01111111111111,230,38611.1111111111,0,485,8,0,0
2014-04-23,15.3777777777778,66,1.71111111111111,169.444444444444,37277.7777777778,0,527,9,0,0
2014-04-24,17.3888888888889,59.8333333333333,2.6,84.4444444444444,23005.5555555556,0,721,8,0,0
2014-04-25,19.2444444444444,54.7777777777778,3.4,136.666666666667,34722.2222222222,0.1,730,9,0,0
2014-04-26,16.1444444444444,69.5555555555556,2.44444444444444,241.666666666667,24277.7777777778,0,288,6,0,0
2014-04-27,12.8666666666667,81.2222222222222,3.63333333333333,226.111111111111,24833.3333333333,0.3,113,10,0,0
2014-04-28,12.45,81.6666666666667,2.58888888888889,228.888888888889,30833.3333333333,0.3,7,6,1,6
2014-04-29,14.2222222222222,77.8333333333333,4.12222222222222,232.777777777778,14388.8888888889,0,155,9,0,0
2014-04-30,14.5944444444444,85.2777777777778,2.85,186.111111111111,7416.66666666667,6.1,246,8,0,0
2014-05-01,12.7111111111111,91.9444444444444,2.46666666666667,228.333333333333,13500,8.2,36,7,1,6
2014-05-02,13.6833333333333,81.6111111111111,2.53333333333333,262.222222222222,10972.2222222222,0,72,10,0,0
2014-05-03,9.2,72.2222222222222,4.2,42.2222222222222,19777.7777777778,0,15,11,0,0
2014-05-04,11.1,61.1111111111111,2.36666666666667,49.4444444444444,34222.2222222222,0,782,8,0,0
2014-05-05,13.9888888888889,58.5,1.76111111111111,123.888888888889,36888.8888888889,0,800,6,0,0
2014-05-06,15.9166666666667,59.8888888888889,3.41111111111111,213.333333333333,42000,0,245,11,0,0
2014-05-07,14.5944444444444,75.6666666666667,5.06111111111111,250.555555555556,27555.5555555556,5.9,287,14,1,6
2014-05-08,15.6277777777778,71.0555555555556,5.13333333333333,248.333333333333,38222.2222222222,2,249,14,0,0
2014-05-09,17.3722222222222,65.5555555555556,6.72222222222222,249.444444444444,47222.2222222222,0.1,417,15,0,0
2014-05-10,14.8555555555556,77.7222222222222,3.34444444444444,222.222222222222,34488.8888888889,2.7,177,12,0.5,0
2014-05-11,11.7944444444444,78,6.55555555555556,242.222222222222,31088.8888888889,8.6,418,21,1,6
2014-05-12,10.8722222222222,78.2222222222222,6.44444444444444,237.777777777778,37166.6666666667,3.8,320,16,1,6
2014-05-13,11.3888888888889,77.3333333333333,4.36666666666667,237.777777777778,34500,0.4,265,12,1,6
2014-05-14,12.8111111111111,61.4444444444444,2,193.888888888889,41611.1111111111,0,589,7,0,0
2014-05-15,11.3166666666667,63.6111111111111,4.19444444444444,98.8888888888889,36555.5555555556,0,372,10,0,0
2014-05-16,14.6055555555556,59.5555555555556,4.19444444444444,33.3333333333333,42166.6666666667,0,485,10,0,0
2014-05-17,15.0333333333333,59.5,2.49444444444444,69.4444444444444,45555.5555555556,0,729,8,0,0
2014-05-18,16.6555555555556,60.5555555555556,1.77777777777778,171.666666666667,38222.2222222222,0,833,7,0,0
2014-05-19,18.8277777777778,61,2.17777777777778,193.333333333333,37455.5555555556,0,812,8,0,0
2014-05-20,20.9722222222222,59.9444444444444,1.62222222222222,207.777777777778,37944.4444444444,0,651,8,0,0
2014-05-21,22.7,54.1111111111111,2.77222222222222,121.666666666667,41944.4444444444,0,660,9,0,0
2014-05-22,19.9944444444444,57.9444444444444,3.48888888888889,199.444444444444,48111.1111111111,1.5,564,16,0,0
2014-05-23,17.3333333333333,72.0555555555556,3.55555555555556,168.888888888889,39611.1111111111,6.1,520,12,0,0
2014-05-24,15.1777777777778,75.6111111111111,3.11111111111111,234.444444444444,38444.4444444444,3,377,8,0,0
2014-05-25,18.5111111111111,59.1111111111111,3.46111111111111,43.3333333333333,52222.2222222222,0,537,10,0,0
2014-05-26,16.7444444444444,82.0555555555556,1.71666666666667,217.777777777778,31444.4444444444,0.9,190,7,0,0
2014-05-27,16.0888888888889,78.2222222222222,5.18888888888889,236.666666666667,23722.2222222222,0.6,69,12,0,0
2014-05-28,16.9055555555556,63,4.01666666666667,255.555555555556,32222.2222222222,0,372,11,0,0
2014-05-29,15.5333333333333,72.2222222222222,2.59444444444444,161.666666666667,33555.5555555556,0,265,8,0,0
2014-05-30,13.4277777777778,64.2222222222222,4.27222222222222,54.4444444444444,31333.3333333333,0,276,11,0,0
2014-05-31,15.9111111111111,55,2.89444444444444,63.3333333333333,33333.3333333333,0,766,10,0,0
2014-06-01,16.4666666666667,60.3333333333333,1.75,142.222222222222,37111.1111111111,0,143,7,0,0
2014-06-02,17.8777777777778,59.4444444444444,2.27222222222222,162.222222222222,33055.5555555556,0,277,7,0,0
2014-06-03,17.8166666666667,61.7222222222222,2.16111111111111,191.666666666667,26777.7777777778,0,553,9,0,0
2014-06-04,16.8,72.3333333333333,3.34444444444444,212.777777777778,19333.3333333333,0.6,346,15,0,0
2014-06-05,16.5777777777778,58.1111111111111,3.12222222222222,241.666666666667,40000,0.4,651,8,0,0
2014-06-06,21.1277777777778,49.1666666666667,1.85,227.222222222222,47222.2222222222,0,870,5,0,0
2014-06-07,24.9444444444444,51.3333333333333,1.53888888888889,189.444444444444,38611.1111111111,0,705,6,0,0
2014-06-08,27.5111111111111,49.1111111111111,2.09444444444444,208.333333333333,30394.4444444444,0,868,9,0,0
2014-06-09,29.0888888888889,46.8333333333333,1.83888888888889,205,27444.4444444444,0,851,5,0,0
2014-06-10,27.1388888888889,49.8888888888889,1.92222222222222,166.666666666667,35111.1111111111,0.1,344,6,0,0
2014-06-11,25.6944444444444,56.0555555555556,3.63333333333333,171.666666666667,36222.2222222222,0,634,9,0,0
2014-06-12,24.3611111111111,59.2777777777778,4.38888888888889,28.8888888888889,23444.4444444444,0,808,9,0,0
2014-06-13,22.5111111111111,47.7222222222222,4.37777777777778,46.1111111111111,32555.5555555556,0,862,11,0,0
2014-06-14,18.3555555555556,55.3333333333333,4.1,88.8888888888889,34000,0,420,11,0,0
2014-06-15,19.3444444444444,46.3888888888889,4.82222222222222,44.4444444444444,54166.6666666667,0,735,12,0,0
2014-06-16,19.3611111111111,49.1111111111111,4.5,45.5555555555556,46944.4444444444,0,578,11,0,0
2014-06-17,19.1166666666667,54.3333333333333,4.17222222222222,29.4444444444444,35666.6666666667,0,573,10,0,0
2014-06-18,21.3611111111111,45.8333333333333,3.81666666666667,56.1111111111111,35722.2222222222,0,768,10,0,0
2014-06-19,20.3388888888889,52.5555555555556,2.93888888888889,143.333333333333,36888.8888888889,0,748,9,0,0
2014-06-20,17.6444444444444,58.3888888888889,2.86111111111111,101.111111111111,27833.3333333333,0.1,177,10,0,0
2014-06-21,18.7277777777778,49.2222222222222,2.43333333333333,161.666666666667,40000,0,782,9,0,0
2014-06-22,20.3611111111111,45.7222222222222,2.55555555555556,106.666666666667,38777.7777777778,0,878,8,0,0
2014-06-23,20.8944444444444,45.6111111111111,4.33888888888889,30,46388.8888888889,0,741,9,0,0
2014-06-24,21.75,41.5,3.01666666666667,128.888888888889,49166.6666666667,0,872,8,0,0
2014-06-25,18.2166666666667,55.1111111111111,4.00555555555556,73.3333333333333,31344.4444444444,1.1,460,10,0,0
2014-06-26,18.9444444444444,43,3.14444444444444,155,59166.6666666667,0,880,8,0,0
2014-06-27,21.3555555555556,45.2222222222222,2.60555555555556,240.555555555556,55277.7777777778,0,487,8,0,0
2014-06-28,18.9777777777778,82.2222222222222,1.76111111111111,206.666666666667,26277.7777777778,3,78,6,0.5,3
2014-06-29,18.0333333333333,76.2777777777778,5.17222222222222,245.555555555556,25733.3333333333,5,187,12,1,6
2014-06-30,17.05,72.0555555555556,3.54444444444444,222.222222222222,22611.1111111111,0.4,317,10,1,6
2014-07-01,19.3944444444444,53.3888888888889,2.45,94.4444444444444,43777.7777777778,0,769,12,0,0
2014-07-02,20.9777777777778,46.4444444444444,2.87777777777778,120.555555555556,37500,0,773,8,0,0
2014-07-03,23.2388888888889,50.5,2.57777777777778,227.222222222222,53888.8888888889,0,877,8,0,0
2014-07-04,24.0166666666667,53.3333333333333,3.16111111111111,141.111111111111,39333.3333333333,3.3,552,13,0,0
2014-07-05,20.7333333333333,74.5555555555556,5.45555555555556,230,31166.6666666667,0.5,55,13,0,0
2014-07-06,25.5222222222222,56.1666666666667,3.03333333333333,222.222222222222,36305.5555555556,8.7,650,17,0,0
2014-07-07,19.9611111111111,79.1666666666667,3.17222222222222,102.222222222222,19861.1111111111,1,137,8,0.5,0
2014-07-08,15.8777777777778,91.6111111111111,5.67777777777778,238.333333333333,15444.4444444444,4.1,0,13,1,6
2014-07-09,13.2777777777778,94.3333333333333,6.37222222222222,234.444444444444,7166.66666666667,9.5,0,14,1,6
2014-07-10,15.5722222222222,85.5,2.98333333333333,255.555555555556,20944.4444444444,0.1,7,8,0,0
2014-07-11,20.2166666666667,76.7222222222222,1.85,261.666666666667,18277.7777777778,0,320,8,0,0
2014-07-12,18.8833333333333,86.5555555555556,3.39444444444444,228.333333333333,14388.8888888889,8.4,98,9,1,6
2014-07-13,19.5666666666667,80.9444444444444,4.47222222222222,227.777777777778,25611.1111111111,2,246,12,0,0
2014-07-14,20.6833333333333,77,4.28888888888889,239.444444444444,28666.6666666667,0.6,322,9,0,0
2014-07-15,21.8777777777778,61.8888888888889,3.03333333333333,250.555555555556,37388.8888888889,0,846,7,0,0
2014-07-16,23.4388888888889,58.6111111111111,1.68333333333333,190.555555555556,38444.4444444444,0,712,7,0,0
2014-07-17,25.0333333333333,52.3888888888889,2.12777777777778,110,39055.5555555556,0,860,9,0,0
2014-07-18,27.45,45.2777777777778,2.06666666666667,220,40833.3333333333,0,865,6,0,0
2014-07-19,28.3,47.4444444444444,2.23333333333333,149.444444444444,35833.3333333333,0,752,8,0,0
2014-07-20,22.2722222222222,80.5555555555556,2.62777777777778,215,25888.8888888889,1.5,27,10,1,6
2014-07-21,18.7777777777778,95.1111111111111,4.47222222222222,216.111111111111,11333.3333333333,31.4,7,9,1,6
2014-07-22,22.5277777777778,85.6666666666667,3.11111111111111,133.333333333333,10427.7777777778,8.4,142,9,1,6
2014-07-23,24.25,60.2777777777778,3.81666666666667,66.1111111111111,26855.5555555556,0,727,10,0,0
2014-07-24,23.9222222222222,52.5,3.35,70,29944.4444444444,0,811,9,0,0
2014-07-25,22.9888888888889,60.2222222222222,2.33333333333333,156.666666666667,28611.1111111111,0,641,7,0,0
2014-07-26,20.6277777777778,77.3888888888889,3.33888888888889,222.777777777778,17000,0.1,234,9,0,0
2014-07-27,23.4,64.3333333333333,3.35555555555556,245.555555555556,25555.5555555556,0,611,8,0,0
2014-07-28,20.9611111111111,80.6666666666667,2.08888888888889,205,19044.4444444444,9.7,158,13,0,0
2014-07-29,18.0833333333333,89.4444444444444,4.47777777777778,231.111111111111,20888.8888888889,1.9,0,8,0,3
2014-07-30,19.6333333333333,89.2222222222222,2.99444444444444,250,17900,8.3,2,8,1,6
2014-07-31,21.9,66.6111111111111,1.39444444444444,202.222222222222,25111.1111111111,0,637,6,0,0
2014-08-01,23.0055555555556,61.7222222222222,2.55555555555556,85,36500,0,817,8,0,0
2014-08-02,22.0333333333333,72.3333333333333,2.1,232.222222222222,25666.6666666667,0,274,8,0,0
2014-08-03,21.4611111111111,77.4444444444444,2.77777777777778,226.666666666667,29388.8888888889,0,221,8,0,0
2014-08-04,20.55,73.7777777777778,3.26111111111111,243.333333333333,44000,3.4,522,10,0,0
2014-08-05,19.0777777777778,78.1111111111111,2.35,226.666666666667,22538.8888888889,1.1,292,8,0,0
2014-08-06,20.0833333333333,68.0555555555556,1.76111111111111,254.444444444444,25444.4444444444,0,512,7,0,0
2014-08-07,21.4666666666667,74.4444444444444,1.76111111111111,203.333333333333,28722.2222222222,0.3,422,9,0,0
2014-08-08,22.5166666666667,69.6111111111111,1.54444444444444,200.555555555556,37888.8888888889,0,605,7,0,0
2014-08-09,22.65,59.8333333333333,5.53888888888889,241.111111111111,42166.6666666667,0,540,15,0,0
2014-08-10,22.3666666666667,78.7222222222222,1.81111111111111,207.222222222222,27988.8888888889,5.2,150,8,0,0
2014-08-11,20.0166666666667,61.0555555555556,3.56111111111111,246.666666666667,46944.4444444444,0,602,10,0,0
2014-08-12,19.9666666666667,59,3.97222222222222,231.666666666667,56833.3333333333,0,577,10,0,0
2014-08-13,16.1722222222222,84.6666666666667,2.8,155.555555555556,33333.3333333333,4.3,27,17,0.5,3
2014-08-14,16.7444444444444,75.6111111111111,4.01666666666667,233.888888888889,42222.2222222222,10.1,290,12,0,0
2014-08-15,15.3055555555556,85.2777777777778,4.78888888888889,229.444444444444,35666.6666666667,20,194,11,1,6
2014-08-16,16.9111111111111,74.1666666666667,4.41111111111111,247.222222222222,36222.2222222222,1.8,319,11,0,0
2014-08-17,18.0722222222222,64.5,5.36666666666667,240.555555555556,51111.1111111111,0,535,13,0,0
2014-08-18,16.6833333333333,71.3888888888889,5.37222222222222,245,36666.6666666667,0.1,82,14,0,0
2014-08-19,17.0944444444444,65.6111111111111,3.83333333333333,250,51111.1111111111,0,483,11,0,0
2014-08-20,15.3,65.7222222222222,1.77222222222222,231.666666666667,45555.5555555556,0,279,5,0,0
2014-08-21,16.0777777777778,64.6111111111111,3.36666666666667,243.888888888889,41000,0,744,8,0,0
2014-08-22,16.0444444444444,63.1666666666667,2.70555555555556,198.888888888889,43333.3333333333,0,408,9,0,0
2014-08-23,15.8833333333333,74.6111111111111,4.27222222222222,243.888888888889,34722.2222222222,7,264,11,0.5,0
2014-08-24,15.2222222222222,68.5,4.03888888888889,232.222222222222,37222.2222222222,0,675,10,0,0
2014-08-25,15.6055555555556,68.9444444444444,2.76111111111111,209.444444444444,40222.2222222222,0.2,95,8,0,0
2014-08-26,17.1111111111111,88.8333333333333,4.62777777777778,216.666666666667,18250,17.4,121,11,1,6
2014-08-27,17.6222222222222,79.2222222222222,2.3,169.444444444444,29638.8888888889,0.8,326,10,0,0
2014-08-28,19.0611111111111,75.6666666666667,1.68888888888889,216.111111111111,29122.2222222222,0,474,6,0,0
2014-08-29,20.9388888888889,71.7777777777778,3.21666666666667,235.555555555556,37777.7777777778,0,372,8,0,0
2014-08-30,19.9111111111111,69.7222222222222,3.03333333333333,237.777777777778,38444.4444444444,0,513,9,0,0
2014-08-31,15.75,90.1111111111111,4.32222222222222,237.222222222222,15505.5555555556,13.4,51,12,1,6
2014-09-01,15.6333333333333,79.1111111111111,1.58888888888889,242.777777777778,19000,0,62,4,0,0
2014-09-02,17.6277777777778,72,2.07777777777778,130.555555555556,24111.1111111111,0,338,7,0,0
2014-09-03,16.3833333333333,78.8333333333333,5.08888888888889,43.3333333333333,19722.2222222222,0,0,11,0,0
2014-09-04,17.8444444444444,80.2777777777778,3,60.5555555555556,10277.7777777778,0,0,7,0,0
2014-09-05,19.4333333333333,81.1666666666667,1.40555555555556,223.333333333333,15711.1111111111,0.1,340,4,0,0
2014-09-06,20.5555555555556,75.3333333333333,1.45555555555556,202.777777777778,17555.5555555556,0,601,6,0,0
2014-09-07,20.55,74.8333333333333,1.50555555555556,209.444444444444,18944.4444444444,0,505,5,0,0
2014-09-08,20.9333333333333,73.3333333333333,2.44444444444444,137.222222222222,11211.1111111111,0,471,6,0,0
2014-09-09,19.1166666666667,71.7777777777778,3.55555555555556,32.2222222222222,9766.66666666667,0,570,8,0,0
2014-09-10,16.6222222222222,66.6111111111111,4.23888888888889,27.2222222222222,20555.5555555556,0,392,9,0,0
2014-09-11,14.2277777777778,79.8333333333333,1.88888888888889,126.666666666667,16555.5555555556,0.3,106,10,0.5,6
2014-09-12,13.3611111111111,94.1666666666667,2.57777777777778,214.444444444444,5155.55555555556,31.5,0,8,1,6
2014-09-13,17.2555555555556,86.0555555555556,2.47777777777778,61.1111111111111,9611.11111111111,0,1,7,0,0
2014-09-14,18.1333333333333,80.7777777777778,3,40.5555555555556,17666.6666666667,0,257,8,0,0
2014-09-15,17.8944444444444,80.7222222222222,3.15555555555556,60,18388.8888888889,0,449,8,0,0
2014-09-16,18.4277777777778,78.2222222222222,1.58333333333333,129.444444444444,12227.7777777778,0,633,6,0,0
2014-09-17,19.8111111111111,75,2.4,85.5555555555556,17338.8888888889,0,647,8,0,0
2014-09-18,19.5,82.7777777777778,1.51111111111111,175,22611.1111111111,0.3,211,7,0,0
2014-09-19,20.8388888888889,77.5,2.56111111111111,221.111111111111,34944.4444444444,0.5,388,8,0,0
2014-09-20,20.3111111111111,77.3888888888889,3.08888888888889,217.222222222222,33000,0,548,8,0,0
2014-09-21,17.2777777777778,89.2222222222222,3.31666666666667,228.888888888889,13666.6666666667,9.4,70,9,0.5,0
2014-09-22,12.0888888888889,84.8888888888889,3.66666666666667,247.777777777778,13944.4444444444,2.3,133,15,0,0
2014-09-23,11.7611111111111,77.6666666666667,2.84444444444444,141.666666666667,16533.3333333333,0,534,9,0,0
2014-09-24,11.7944444444444,82.9444444444444,2.81666666666667,225,14188.8888888889,0,61,7,0,0
2014-09-25,14.3666666666667,79.9444444444444,3.77222222222222,230,16888.8888888889,0,131,9,0,0
2014-09-26,15.1444444444444,74.6111111111111,3.55,225.555555555556,31000,0,564,8,0,0
2014-09-27,17.6166666666667,73.8888888888889,2.88888888888889,64.4444444444444,37777.7777777778,0,330,8,0,0
2014-09-28,16.3611111111111,81.8333333333333,1.21111111111111,176.111111111111,24527.7777777778,0,586,4,0,0
2014-09-29,18.7888888888889,74.8333333333333,1.84444444444444,220.555555555556,29555.5555555556,0,497,6,0,0
2014-09-30,18.0166666666667,85.8888888888889,1.77222222222222,206.666666666667,21833.3333333333,0.5,17,5,0,0
2014-10-01,17.2222222222222,82.3333333333333,1.2,217.777777777778,11950,0,426,5,0,0
2014-10-02,16.6777777777778,78.4444444444444,2.37777777777778,43.3333333333333,17400,0,605,8,0,0
2014-10-03,16.8611111111111,73.9444444444444,3.40555555555556,58.8888888888889,16888.8888888889,0,623,8,0,0
2014-10-04,15.6055555555556,74.2222222222222,2.18888888888889,114.444444444444,18388.8888888889,0,571,6,0,0
2014-10-05,13.3666666666667,85.6666666666667,2.93333333333333,54.4444444444444,8833.33333333333,0,157,7,0,0
2014-10-06,15.85,82.5555555555556,1.61111111111111,125.555555555556,15161.1111111111,0.1,261,5,0,0
2014-10-07,15.6555555555556,84.2777777777778,3.76111111111111,194.444444444444,32888.8888888889,3.7,18,17,1,6
2014-10-08,15.2722222222222,92.1111111111111,1.07222222222222,90,27333.3333333333,2.2,16,3,0.5,6
2014-10-09,17.8944444444444,84,1.96111111111111,188.333333333333,31111.1111111111,2.8,84,9,1,6
2014-10-10,16.3611111111111,91.6666666666667,1.22777777777778,126.111111111111,10355.5555555556,3.4,0,4,1,6
2014-10-11,16.1777777777778,90.9444444444444,2.05555555555556,236.111111111111,24161.1111111111,0,39,7,0,0
2014-10-12,14.7333333333333,90.3333333333333,3.1,37.2222222222222,20572.2222222222,1.3,270,9,0,0
2014-10-13,16.2388888888889,86.6111111111111,2.75,207.222222222222,31555.5555555556,0.7,76,9,0,3
2014-10-14,15.9166666666667,83,1.77222222222222,193.333333333333,38555.5555555556,0.4,494,8,0,0
2014-10-15,15.85,86.3888888888889,1.96111111111111,222.777777777778,27388.8888888889,0.9,367,6,0,0
2014-10-16,16.2722222222222,88.2777777777778,4.43333333333333,228.888888888889,34500,0.2,33,12,0.5,6
2014-10-17,14.7611111111111,89.9444444444444,2.73333333333333,231.666666666667,36844.4444444444,11.1,74,9,0,3
2014-10-18,14.1555555555556,86.6111111111111,1.25555555555556,197.777777777778,27694.4444444444,0,511,4,0,0
2014-10-19,16.8388888888889,81.4444444444444,2.69444444444444,198.333333333333,32761.1111111111,0,516,11,0,0
2014-10-20,17.3944444444444,85.7777777777778,3.05555555555556,245,29111.1111111111,1.3,6,8,0,0
2014-10-21,13.8666666666667,79.7222222222222,5.61666666666667,247.222222222222,32066.6666666667,10.8,142,23,0,0
2014-10-22,8.68333333333333,75.3888888888889,6.55,247.222222222222,26944.4444444444,0.3,2,13,1,3
2014-10-23,9.53333333333333,83.8888888888889,2.97222222222222,220,13888.8888888889,0,131,6,0,0
2014-10-24,9.22222222222222,81.9444444444444,1.44444444444444,136.666666666667,16805.5555555556,0,472,5,0,0
2014-10-25,12.05,84,1.67222222222222,214.444444444444,14611.1111111111,0,66,5,0,0
2014-10-26,13.7666666666667,82.2777777777778,1.94444444444444,85,13666.6666666667,0,379,6,0,0
2014-10-27,9.31111111111111,86.6666666666667,2.63888888888889,125,12594.4444444444,0,321,8,0,0
2014-10-28,7.27222222222222,83.8888888888889,1.2,124.444444444444,11777.7777777778,0,4,3,0,0
2014-10-29,9.68888888888889,89.3333333333333,2.02777777777778,233.888888888889,8544.44444444445,0,78,6,0,0
2014-10-30,12.7166666666667,87.3333333333333,1.38333333333333,200,13600,0,74,4,0,0
2014-10-31,10.9888888888889,93.3333333333333,1.06111111111111,188.888888888889,6033.33333333333,0,135,3,0,0
2014-11-01,10.0166666666667,96.6111111111111,1.15,182.222222222222,5594.44444444444,0,170,3,0,0
2014-11-02,10.6444444444444,92.2222222222222,1.34444444444444,183.888888888889,11588.8888888889,0,279,5,0,0
2014-11-03,13.8888888888889,78.7777777777778,2.28888888888889,160.555555555556,27944.4444444444,0.7,80,9,1,6
2014-11-04,12.3333333333333,83.8333333333333,1.37222222222222,139.444444444444,31277.7777777778,0,25,4,0,0
2014-11-05,8.4,93.2222222222222,3.85,232.222222222222,14722.2222222222,4.2,0,7,1,6
2014-11-06,7.29444444444444,89,2.36666666666667,239.444444444444,13527.7777777778,0,246,6,0,0
2014-11-07,6.75,88.1111111111111,1.46111111111111,171.666666666667,15444.4444444444,0.3,239,7,0,0
2014-11-08,8.95555555555556,82.8888888888889,1.6,143.888888888889,36333.3333333333,0,339,4,0,0
2014-11-09,6.61111111111111,92.5555555555556,1.50555555555556,110,13100,0,233,5,0,0
2014-11-10,8.8,94.5,0.933333333333333,161.666666666667,8650,0.1,0,3,1,6
2014-11-11,7.81666666666667,90,3.41666666666667,90,8727.77777777778,0,335,10,0,0
2014-11-12,8.5,95.1666666666667,2.41111111111111,232.777777777778,5855.55555555556,2.6,0,5,0,0
2014-11-13,10.7555555555556,93.2777777777778,1.97777777777778,156.111111111111,6961.11111111111,0.2,3,5,0,0
2014-11-14,8.50555555555556,96.2222222222222,1.93333333333333,201.111111111111,5383.33333333333,0,51,5,0,0
2014-11-15,10.1944444444444,90.5555555555556,2.39444444444444,200.555555555556,12777.7777777778,7.4,50,15,0,0
2014-11-16,9.89444444444444,87.2222222222222,3.70555555555556,214.444444444444,20777.7777777778,4.7,96,9,1,6
2014-11-17,9.23333333333333,88.1111111111111,2.01666666666667,75.5555555555556,28722.2222222222,1.5,21,6,0.5,0
2014-11-18,8.19444444444444,96.3333333333333,1.96111111111111,251.666666666667,4394.44444444444,4.3,0,5,1,6
2014-11-19,7.77777777777778,95.8888888888889,1.41111111111111,187.222222222222,8550,2.7,22,4,0,0
2014-11-20,6.06111111111111,92.3888888888889,4.11111111111111,50,9283.33333333333,0,118,9,0,0
2014-11-21,6.75555555555556,88.8333333333333,1.75555555555556,102.777777777778,9200,0,0,4,0,0
2014-11-22,5.70555555555556,98.5,1.14444444444444,225,1527.77777777778,0,25,4,0,0
2014-11-23,5.45,100,1.49444444444444,151.111111111111,400,0,0,4,0,0
2014-11-24,6.70555555555556,95.5555555555556,2.14444444444444,78.8888888888889,8505.55555555555,0,7,7,0,0
2014-11-25,8.06666666666667,85.0555555555556,5.18888888888889,43.3333333333333,10833.3333333333,0,0,9,0,0
2014-11-26,7.71111111111111,80.7222222222222,3.97222222222222,48.8888888888889,11444.4444444444,0,0,7,0,0
2014-11-27,7.17222222222222,86.4444444444444,3.59444444444444,31.6666666666667,7055.55555555556,0,1,6,0,0
2014-11-28,5.46111111111111,82.9444444444444,6.59444444444444,53.3333333333333,9055.55555555555,0,275,13,0,0
2014-11-29,4.41111111111111,82.9444444444444,4.99444444444444,70,11611.1111111111,0,0,11,0,0
2014-11-30,4.03888888888889,83.9444444444444,3.48888888888889,68.3333333333333,14666.6666666667,0,0,8,0,0
2014-12-01,4.58888888888889,83,4.63333333333333,46.6666666666667,11333.3333333333,0,0,11,0.5,0
2014-12-02,2.57777777777778,96.9444444444444,3.38888888888889,63.3333333333333,2650,0.4,0,6,1,6
2014-12-03,2.01666666666667,94.9444444444444,3.74444444444444,22.7777777777778,3044.44444444444,0.1,0,7,1,6
2014-12-04,3.53333333333333,91.5,2.23888888888889,95,6305.55555555556,0,0,6,0,0
2014-12-05,4.32222222222222,92,0.727777777777778,188.333333333333,5966.66666666667,0,0,3,0,0
2014-12-06,4.62777777777778,91.6666666666667,1.76666666666667,149.444444444444,5327.77777777778,0.6,0,5,1,6
2014-12-07,4.24444444444444,87.7222222222222,2.86111111111111,193.888888888889,12555.5555555556,0,23,10,0,0
2014-12-08,3.66666666666667,90.2222222222222,3.20555555555556,211.111111111111,15055.5555555556,0.1,44,9,0,0
2014-12-09,2.72222222222222,95.7222222222222,1.28333333333333,188.333333333333,7716.66666666667,2.2,1,3,1,6
2014-12-10,3.10555555555556,83.1111111111111,6.07777777777778,230.555555555556,22066.6666666667,0.4,0,15,0,6
2014-12-11,6.71111111111111,83.8888888888889,8.52777777777778,230.555555555556,24333.3333333333,2,0,18,1,6
2014-12-12,9.15555555555556,69.5555555555556,10.2333333333333,222.222222222222,45833.3333333333,0.1,143,20,1,6
2014-12-13,10.1222222222222,72.8333333333333,4.10555555555556,222.222222222222,49888.8888888889,2.8,59,12,0,0
2014-12-14,7.39444444444444,97.4444444444444,2.35555555555556,123.333333333333,7583.33333333333,4.9,0,6,1,6
2014-12-15,7.58888888888889,83.7777777777778,3.3,226.111111111111,16477.7777777778,0,244,8,0,0
